classe;admissible;terme;commentaire;source;privilegie;page;ligne_page
5;;médicaments antidiarrhéiques;;OMPI;;5;76
5;;médicaments contre la diarrhée;;OMPI;;5;77
5;;remèdes antidiarrhéiques;;OMPI;;5;78
5;;remèdes contre la diarrhée;;OMPI;;5;79
5;;facettes dentaires;;OMPI;;5;80
5;;composés de restauration dentaire;;OMPI;;5;81
5;;composés pour la dentisterie restauratrice;;OMPI;;5;82
5;;composés pour la restauration dentaire;;OMPI;;5;83
5;;agents de polissage dentaire;;OMPI;;5;84
5;;décongestionnants;;OMPI;;5;85
5;;décongestionnants pour pulvérisations nasales;;OMPI;;5;86
5;;décongestionnants sous forme de gélules;;OMPI;;5;87
5;;antitussifs thérapeutiques;;OMPI;;5;88
5;;sirops contre la toux;;OMPI;;5;89
5;;sirops pour la toux;;OMPI;;5;90
5;;bâtonnets de coton à usage médical;;OMPI;;5;91
5;;bâtonnets ouatés à usage médical;;OMPI;;5;92
5;;écouvillons de coton à usage médical;;OMPI;;5;93
5;;crèmes anti-cors et anti-callosités;;OMPI;;5;94
5;;agents de contraste pour l'imagerie ultrasonore de diagnostic;;OMPI;;5;95
5;;produits de contraste utilisés avec des équipements médicaux;;OMPI;;5;96
5;;produits de contraste pour l'imagerie in vivo;;OMPI;;5;97
5;;mousses spermicides;;OMPI;;5;98
5;;solutions de trempage pour verres de contact;;OMPI;;5;99
5;;solutions de nettoyage pour verres de contact;;OMPI;;5;100
5;;hypocholestérolémiants;;OMPI;;6;1
5;;bandelettes réactives pour la détection de sang occulte fécal;;OMPI;;6;2
5;;stimulants du système nerveux central;;OMPI;;6;3
5;;désodorisants pour tapis;;OMPI;;6;4
5;;préparations thérapeutiques pour le système cardio-vasculaire;;OMPI;;6;5
5;;produits pharmaceutiques pour le système cardio-vasculaire;;OMPI;;6;6
5;;inhibiteurs calciques;;OMPI;;6;7
5;;pansements pour brûlures;;OMPI;;6;8
5;;pansements pour les brûlures;;OMPI;;6;9
5;;répulsifs contre les oiseaux;;OMPI;;6;10
5;;bandes pour plaies de la peau;;OMPI;;6;11
5;;préparations pharmaceutiques utilisées dans le traitement du pied d'athlète;;OMPI;;6;12
5;;poudres utilisées dans le traitement du pied d'athlète;;OMPI;;6;13
5;;lotions pour le traitement du pied d'athlète;;OMPI;;6;14
5;;lotions utilisées dans le traitement du pied d'athlète;;OMPI;;6;15
5;;aspirine;;OMPI;;6;16
5;;larmes artificielles;;OMPI;;6;17
5;;greffons artériels;;OMPI;;6;18
5;;désherbants aquatiques;;OMPI;;6;19
5;;herbicides aquatiques;;OMPI;;6;20
5;;préparations pour la destruction des mauvaises herbes aquatiques;;OMPI;;6;21
5;;anti-infectieux;;OMPI;;6;22
5;;gels anti-adhérence utilisés avec des dispositifs de drainage de plaies;;OMPI;;6;23
5;;antiparasitaires;;OMPI;;6;24
5;;antihistaminiques;;OMPI;;6;25
5;;antiflatulents;;OMPI;;6;26
5;;anticonvulsivants;;OMPI;;6;27
5;;antibiotiques sous forme de comprimés;;OMPI;;6;28
5;;pommades antibiotiques;;OMPI;;6;29
5;;crèmes antibiotiques;;OMPI;;6;30
5;;produits pharmaceutiques antibactériens;;OMPI;;6;31
5;;antiarythmiques;;OMPI;;6;32
5;;sperme animal;;OMPI;;6;33
5;;comprimés anti-allergies;;OMPI;;6;34
5;;comprimés contre les allergies;;OMPI;;6;35
5;;médicaments pour soulager les allergies;;OMPI;;6;36
5;;capsules anti-allergies;;OMPI;;6;37
5;;capsules contre les allergies;;OMPI;;6;38
5;;gélules anti-allergies;;OMPI;;6;39
5;;gélules contre les allergies;;OMPI;;6;40
5;;alcool pour application locale;;OMPI;;6;41
5;;pesticides agricoles;;OMPI;;6;42
5;;biopesticides agricoles;;OMPI;;6;43
5;;couches pour adultes;;OMPI;;6;44
5;;adjuvants pour vaccins;;OMPI;;6;45
5;;quebracho à usage médical;;OMPI;;6;46
5;;poudre de pyrèthre;;OMPI;;6;47
5;;sels de potassium à usage médical;;OMPI;;6;48
5;;poisons;;OMPI;;6;49
5;;plasma sanguin;;OMPI;;6;50
5;;remèdes contre la transpiration des pieds;;OMPI;;6;51
5;;produits chimiques pour le traitement du phylloxéra;;OMPI;;6;52
5;;phosphates à usage pharmaceutique;;OMPI;;6;53
5;;kits de premiers secours;;OMPI;;6;54
5;;kits de premiers secours remplis;;OMPI;;6;55
5;;kits de premiers secours, remplis;;OMPI;;6;56
5;;pharmacies portatives;;OMPI;;6;57
5;;trousses de premiers secours;;OMPI;;6;58
5;;trousses de premiers secours, remplies;;OMPI;;6;59
5;;cachets à usage pharmaceutique;;OMPI;;6;60
5;;pepsines à usage pharmaceutique;;OMPI;;6;61
5;;préparations pharmaceutiques de traitement antipelliculaire;;OMPI;;6;62
5;;préparations pharmaceutiques pour soins cutanés;;OMPI;;6;63
5;;parasiticides;;OMPI;;6;64
5;;papier à sinapismes;;OMPI;;6;65
5;;phénol à usage pharmaceutique;;OMPI;;6;66
5;;pilules à usage pharmaceutique;;OMPI;;6;67
5;;bandes périodiques;;OMPI;;6;68
5;;serviettes hygiéniques;;OMPI;;6;69
5;;serviettes pour la menstruation;;OMPI;;6;70
5;;serviettes périodiques;;OMPI;;6;71
5;;tampons hygiéniques;;OMPI;;6;72
5;;tampons pour la menstruation;;OMPI;;6;73
5;;pectine à usage pharmaceutique;;OMPI;;6;74
5;;amalgames dentaires en or;;OMPI;;6;75
5;;produits opothérapiques;;OMPI;;6;76
5;;opodeldoch;;OMPI;;6;77
5;;opium à usage médical;;OMPI;;6;78
5;;opiats;;OMPI;;6;79
5;;onguents à usage pharmaceutique;;OMPI;;6;80
5;;sels contre l'évanouissement;;OMPI;;6;81
5;;sels odorants;;OMPI;;6;82
5;;narcotiques;;OMPI;;6;83
5;;préparations chimiques pour le traitement de la nielle;;OMPI;;6;84
5;;écorce de myrobalan (myrobolan) à usage pharmaceutique;;OMPI;;6;85
5;;écorce de myrobalan à usage pharmaceutique;;OMPI;;6;86
5;;lotions à usage vétérinaire;;OMPI;;6;87
5;;moutarde à usage pharmaceutique;;OMPI;;6;88
5;;préparations pour éliminer les mouches;;OMPI;;6;89
5;;préparations tue-mouches;;OMPI;;6;90
5;;glu contre les mouches;;OMPI;;6;91
5;;mort-aux-rats;;OMPI;;6;92
5;;pastilles à usage pharmaceutique;;OMPI;;6;93
5;;cultures de micro-organismes à usage médical ou vétérinaire;;OMPI;;6;94
5;;substances nutritives pour micro-organismes;;OMPI;;6;95
5;;onguents mercuriels;;OMPI;;6;96
5;;menthol;;OMPI;;6;97
5;;sérums à usage médical;;OMPI;;6;98
5;;teintures à usage médical;;OMPI;;6;99
5;;pommades à usage médical;;OMPI;;6;100
5;;mèches soufrées pour la désinfection;;OMPI;;7;1
5;;désherbants;;OMPI;;7;2
5;;herbicides;;OMPI;;7;3
5;;préparations pour la destruction des mauvaises herbes;;OMPI;;7;4
5;;malt à usage pharmaceutique;;OMPI;;7;5
5;;préparations chimiques pour le traitement du mildiou;;OMPI;;7;6
5;;menthe à usage pharmaceutique;;OMPI;;7;7
5;;culottes hygiéniques;;OMPI;;7;8
5;;culottes menstruelles;;OMPI;;7;9
5;;slips périodiques;;OMPI;;7;10
5;;écorce de manglier à usage pharmaceutique;;OMPI;;7;11
5;;gommes à mâcher à usage médical;;OMPI;;7;12
5;;lupuline à usage pharmaceutique;;OMPI;;7;13
5;;liniments;;OMPI;;7;14
5;;produits pour détruire les limaces;;OMPI;;7;15
5;;levure à usage pharmaceutique;;OMPI;;7;16
5;;produits pour détruire les larves;;OMPI;;7;17
5;;lotions à usage pharmaceutique;;OMPI;;7;18
5;;farine de lin à usage pharmaceutique;;OMPI;;7;19
5;;boissons à base de lait malté à usage médical;;OMPI;;7;20
5;;lait malté à usage médical;;OMPI;;7;21
5;;ferments lactiques à usage pharmaceutique;;OMPI;;7;22
5;;extraits de tabac (insecticides);;OMPI;;7;23
5;;réglisse à usage pharmaceutique;;OMPI;;7;24
5;;pâte de jujube médicamenteuse;;OMPI;;7;25
5;;jalap;;OMPI;;7;26
5;;mousse d'Irlande à usage médical;;OMPI;;7;27
5;;iodoforme;;OMPI;;7;28
5;;peptones à usage pharmaceutique;;OMPI;;7;29
5;;teinture d'iode;;OMPI;;7;30
5;;insectifuges;;OMPI;;7;31
5;;sperme pour l'insémination artificielle;;OMPI;;7;32
5;;coton hydrophile;;OMPI;;7;33
5;;ouate hydrophile;;OMPI;;7;34
5;;hydrastinine;;OMPI;;7;35
5;;hydrastine;;OMPI;;7;36
5;;huiles contre les taons;;OMPI;;7;37
5;;huile de moutarde à usage médical;;OMPI;;7;38
5;;hormones à usage médical;;OMPI;;7;39
5;;herbes médicinales;;OMPI;;7;40
5;;hémoglobine;;OMPI;;7;41
5;;hématogène;;OMPI;;7;42
5;;huiles médicinales;;OMPI;;7;43
5;;préparations chimiques pour diagnostics de grossesses;;OMPI;;7;44
5;;préparations chimiques pour diagnostiquer la grossesse;;OMPI;;7;45
5;;graisse à traire;;OMPI;;7;46
5;;graisses à usage vétérinaire;;OMPI;;7;47
5;;graisses à usage médical;;OMPI;;7;48
5;;aliments à base d'albumine à usage médical;;OMPI;;7;49
5;;produits alimentaires à base d'albumine à usage médical;;OMPI;;7;50
5;;produits pour la purification de l'air;;OMPI;;7;51
5;;adhésifs pour prothèses dentaires;;OMPI;;7;52
5;;aconitine;;OMPI;;7;53
5;;abrasifs dentaires;;OMPI;;7;54
5;;abrasifs à usage dentaire;;OMPI;;7;55
5;;préparations d'hygiène à usage médical;;OMPI;;7;56
5;;préparations hygiéniques à usage médical;;OMPI;;7;57
5;;produits médicamenteux pour le lavage des mains;;OMPI;;7;58
5;;matières pour pansements;;OMPI;;7;59
5;;matériel pour pansements;;OMPI;;7;60
5;;préparations désodorisantes et désinfectantes multi-usages;;OMPI;;7;61
5;;préparations désodorisantes et désinfectantes à usages multiples;;OMPI;;7;62
5;;préparations antalgiques;;OMPI;;7;63
5;;préparations antidouleur;;OMPI;;7;64
5;;préparations de rasage médicamenteuses;;OMPI;;7;65
5;;préparations capillaires médicamenteuses;;OMPI;;7;66
5;;adhésifs dentaires;;OMPI;;7;67
5;;adhésifs à usage dentaire;;OMPI;;7;68
5;;gaze à usage médical;;OMPI;;7;69
5;;aliments pour diabétiques;;OMPI;;7;70
5;;matériaux de fixation à usage dentaire;;OMPI;;7;71
5;;fécondostimulants;;OMPI;;7;72
5;;pansements chirurgicaux et médicaux;;OMPI;;7;73
5;;pansements médicaux et chirurgicaux;;OMPI;;7;74
5;;gravier destiné à faciliter la digestion des oiseaux;;OMPI;;7;75
5;;gravier utilisé pour faciliter la digestion des oiseaux;;OMPI;;7;76
5;;huile de foie de morue en gélules;;OMPI;;7;77
5;;cellules à usage médical;;OMPI;;7;78
5;;désodorisants pour voitures;;OMPI;;7;79
5;;lotions à la calamine;;OMPI;;7;80
5;;préparations caféinées à usage médical;;OMPI;;7;81
5;;médicaments pour le traitement des brûlures;;OMPI;;7;82
5;;ciment osseux à usage médical;;OMPI;;7;83
5;;ciment pour les os à usage médical;;OMPI;;7;84
5;;matériaux de liaison et d'adhérence pour l'odontologie;;OMPI;;7;85
5;;substituts sanguins à usage médical ou vétérinaire;;OMPI;;7;86
5;;tissus biologiques pour implantation;;OMPI;;7;87
5;;implants biologiques;;OMPI;;7;88
5;;préparations biochimiques à usage médical ou vétérinaire;;OMPI;;7;89
5;;bêta-bloquants;;OMPI;;7;90
5;;pollen d'abeilles en tant que compléments alimentaires;;OMPI;;7;91
5;;lotions barrières de protection contre les plantes vénéneuses;;OMPI;;7;92
5;;baryum pour la radiologie;;OMPI;;7;93
5;;bactériostatiques à usage médical, dentaire ou vétérinaire;;OMPI;;7;94
5;;sérums antivenimeux;;OMPI;;7;95
5;;antimicrobiens à usage dermatologique;;OMPI;;7;96
5;;préparations antimicrobiennes contre la décomposition microbiologique;;OMPI;;7;97
5;;produits antimicrobiens pour le lavage des mains;;OMPI;;7;98
5;;pommades antipruritiques;;OMPI;;7;99
5;;crèmes antipruritiques;;OMPI;;7;100
5;;produits de pulvérisation contre les insectes;;OMPI;;8;1
5;;antipyrétiques;;OMPI;;8;2
5;;produits pharmaceutiques antidiabétiques;;OMPI;;8;3
5;;pastilles contre la toux;;OMPI;;8;4
5;;anticancéreux;;OMPI;;8;5
5;;produits antibiotiques pour le lavage des mains;;OMPI;;8;6
5;;substances antibactériennes à usage médical;;OMPI;;8;7
5;;gels antibactériens;;OMPI;;8;8
5;;anesthésiques pour la chirurgie;;OMPI;;8;9
5;;anesthésiques autres que pour la chirurgie;;OMPI;;8;10
5;;baumes analgésiques;;OMPI;;8;11
5;;désinfectants à usage médical;;OMPI;;8;12
5;;algicides pour piscines;;OMPI;;8;13
5;;algicides pour l'agriculture;;OMPI;;8;14
5;;bandages adhésifs pour plaies cutanées;;OMPI;;8;15
5;;sperme animal pour l'insémination artificielle;;OMPI;;8;16
5;;pansements pour plaies;;OMPI;;8;17
5;;hamamélis;;OMPI;;8;18
5;;lubrifiants aqueux à usage personnel;;OMPI;;8;19
5;;préparations médicamenteuses antiverrue;;OMPI;;8;20
5;;préparations médicamenteuses contre les verrues;;OMPI;;8;21
5;;vitamines;;OMPI;;8;22
5;;compléments vitaminés;;OMPI;;8;23
5;;eaux enrichies en vitamines à usage médical;;OMPI;;8;24
5;;vitamines en gouttes;;OMPI;;8;25
5;;barres de vitamines et minéraux à usage médical;;OMPI;;8;26
5;;compléments de vitamines et minéraux;;OMPI;;8;27
5;;préparations de traitement anti-poux (pédiculicides);;OMPI;;8;28
5;;dentifrices médicamenteux;;OMPI;;8;29
5;;astringents à usage médical;;OMPI;;8;30
5;;papier réactif à usage vétérinaire;;OMPI;;8;31
5;;viande lyophilisée à usage médical;;OMPI;;8;32
5;;seringues préremplies à usage médical;;OMPI;;8;33
5;;nourriture homogénéisée à usage médical;;OMPI;;8;34
5;;nourriture lyophilisée à usage médical;;OMPI;;8;35
5;;préparations nutraceutiques à usage thérapeutique ou médical;;OMPI;;8;36
5;;immunostimulants;;OMPI;;8;37
5;;gels de stimulation sexuelle;;OMPI;;8;38
5;;extraits d'herbes à usage médical;;OMPI;;8;39
5;;préparations de phytothérapie à usage médical;;OMPI;;8;40
5;;préparations anti-infectieux à usage vétérinaire;;OMPI;;8;41
5;;médicaments de traitement des maladies gastro-intestinales;;OMPI;;8;42
5;;capsules de gélatine vides pour produits pharmaceutiques;;OMPI;;8;43
5;;produits pharmaceutiques à usage oculaire;;OMPI;;8;44
5;;préparations pharmaceutiques à usage oculaire;;OMPI;;8;45
5;;produits pharmaceutiques pour le traitement de la dysfonction érectile;;OMPI;;8;46
5;;produits pharmaceutiques utilisés dans le traitement des troubles de l'érection;;OMPI;;8;47
5;;produits pharmaceutiques, préparations médicales et vétérinaires;;OMPI;;8;48
5;;préparations pharmaceutiques à base de chaux;;OMPI;;8;49
5;;préparations pharmaceutiques pour le traitement d'érythèmes solaires;;OMPI;;8;50
5;;préparations pharmaceutiques pour le traitement de brûlures du soleil;;OMPI;;8;51
5;;greffons (tissus vivants);;OMPI;;8;52
5;;extraits de plantes à usage pharmaceutique;;OMPI;;8;53
5;;collagène à usage médical;;OMPI;;8;54
5;;produits pharmaceutiques;;OMPI;;8;55
5;;préparations de micro-organismes à usage médical ou vétérinaire;;OMPI;;8;56
5;;réactifs de biomarquage pour le diagnostic à usage médical;;OMPI;;8;57
5;;compléments alimentaires de régime;;OMPI;;8;58
5;;compléments alimentaires diététiques;;OMPI;;8;59
5;;compléments alimentaires à usage diététique;;OMPI;;8;60
5;;suppléments alimentaires de régime;;OMPI;;8;61
5;;suppléments alimentaires diététiques;;OMPI;;8;62
5;;suppléments alimentaires à usage diététique;;OMPI;;8;63
5;;couches pour animaux de compagnie;;OMPI;;8;64
5;;pesticides;;OMPI;;8;65
5;;alcools à usage pharmaceutique;;OMPI;;8;66
5;;papier réactif à usage médical ou vétérinaire;;OMPI;;8;67
5;;vaccins à usage humain;;OMPI;;8;68
5;;substances et préparations pharmaceutiques utilisées en anesthésie;;OMPI;;8;69
5;;substances et préparations pharmaceutiques utilisées en oncologie;;OMPI;;8;70
5;;substances et préparations pharmaceutiques utilisées en urologie;;OMPI;;8;71
5;;substances et préparations pharmaceutiques utilisées en gynécologie;;OMPI;;8;72
5;;compléments diététiques à usage médical composés d'acides aminés, de minéraux et/ou d'oligo-éléments;;OMPI;;8;73
5;;compléments diététiques composés d'acides aminés;;OMPI;;8;74
5;;compléments diététiques composés d'aminoacides;;OMPI;;8;75
5;;suppléments diététiques composés d'acides aminés;;OMPI;;8;76
5;;suppléments diététiques composés d'aminoacides;;OMPI;;8;77
5;;compléments alimentaires composés de minéraux;;OMPI;;8;78
5;;suppléments alimentaires composés de minéraux;;OMPI;;8;79
5;;compléments diététiques composés d'oligo-éléments;;OMPI;;8;80
5;;suppléments diététiques composés d'oligo-éléments;;OMPI;;8;81
5;;nectars de fruits pour diabétiques à usage médical;;OMPI;;8;82
5;;boissons pour diabétiques à base de jus de fruits à usage médical;;OMPI;;8;83
5;;compléments alimentaires composés de vitamines;;OMPI;;8;84
5;;préparations pour éloigner les animaux nuisibles;;OMPI;;8;85
5;;substances et préparations pharmaceutiques aux propriétés anti-inflammatoires;;OMPI;;8;86
5;;substances et préparations pharmaceutiques aux propriétés antipyrétiques;;OMPI;;8;87
5;;substances et préparations pharmaceutiques aux propriétés analgésiques;;OMPI;;8;88
5;;préparations et substances pharmaceutiques pour le traitement du cancer;;OMPI;;8;89
5;;préparations et substances pharmaceutiques pour la prévention du cancer;;OMPI;;8;90
5;;produits biopharmaceutiques pour le traitement du cancer;;OMPI;;8;91
5;;boissons médicamenteuses;;OMPI;;8;92
5;;préparations pour la fabrication de boissons médicamenteuses;;OMPI;;8;93
5;;préparations et substances vétérinaires;;OMPI;;8;94
5;;substances et préparations vétérinaires;;OMPI;;8;95
5;;préparations pharmaceutiques pour le traitement des blessures sportives;;OMPI;;8;96
5;;préparations pour la confection de boissons diététiques à usage médical;;OMPI;;8;97
5;;aliments et substances diététiques à usage médical ou vétérinaire, aliments pour bébés;;OMPI;;8;98
5;;préparations médicinales pour le traitement des maladies infectieuses;;OMPI;;8;99
5;;compléments diététiques à base de zinc;;OMPI;;8;100
5;;vitamines pour animaux;;OMPI;;9;1
5;;fibres de graine de lin moulue en tant que compléments alimentaires;;OMPI;;9;2
5;;fibres de graine de lin moulue en tant que suppléments alimentaires;;OMPI;;9;3
5;;compléments alimentaires pour l'alimentation humaine;;OMPI;;9;4
5;;compléments alimentaires pour êtres humains et animaux;;OMPI;;9;5
5;;agents de diagnostic à usage médical;;OMPI;;9;6
5;;substances de diagnostic à usage médical;;OMPI;;9;7
5;;préparations pharmaceutiques pour le traitement de l'ostéoporose;;OMPI;;9;8
5;;réactifs biologiques à usage médical;;OMPI;;9;9
5;;réactifs biologiques à usage vétérinaire;;OMPI;;9;10
5;;réactifs chimiques à usage médical;;OMPI;;9;11
5;;réactifs chimiques à usage vétérinaire;;OMPI;;9;12
5;;couches-culottes à jeter en papier ou en cellulose;;OMPI;;9;13
5;;couches-culottes jetables pour bébés;;OMPI;;9;14
5;;compléments nutritionnels;;OMPI;;9;15
5;;résidus du traitement des grains de céréales à usage diététique ou médical;;OMPI;;9;16
5;;gelée royale à usage pharmaceutique;;OMPI;;9;17
5;;préparations alimentaires diététiques à usage médical;;OMPI;;9;18
5;;compléments pour fourrages à usage vétérinaire;;OMPI;;9;19
5;;tisanes médicinales;;OMPI;;9;20
5;;lactose à usage pharmaceutique;;OMPI;;9;21
5;;sucre de lait à usage pharmaceutique;;OMPI;;9;22
5;;déodorants autres que pour les êtres humains ou les animaux;;OMPI;;9;23
5;;déodorants autres que pour êtres humains ou animaux;;OMPI;;9;24
5;;désodorisants;;OMPI;;9;25
5;;désodorisants autres que pour les êtres humains ou les animaux;;OMPI;;9;26
5;;gelée de pétrole à usage vétérinaire;;OMPI;;9;27
5;;résines de scellement de fissures pour l'odontologie;;OMPI;;9;28
5;;alliages métalliques pour l'odontologie;;OMPI;;9;29
5;;couches jetables pour bébés en phase d'apprentissage en papier ou cellulose;;OMPI;;9;30
5;;couches jetables pour bébés en phase d'apprentissage;;OMPI;;9;31
5;;couches en matières textiles pour bébés;;OMPI;;9;32
5;;couches pour bébés en matières textiles;;OMPI;;9;33
5;;fonds de couches en papier;;OMPI;;9;34
5;;couches en papier pour bébés;;OMPI;;9;35
5;;couches-culottes en papier pour bébés;;OMPI;;9;36
5;;compléments diététiques à base de blé;;OMPI;;9;37
5;;compléments diététiques à base de protéines de soja;;OMPI;;9;38
5;;inducteurs de l'érection (préparations pharmaceutiques);;OMPI;;9;39
5;;pesticides à usage horticole;;OMPI;;9;40
5;;compléments nutritionnels pour aliments pour animaux;;OMPI;;9;41
5;;compléments minéraux;;OMPI;;9;42
